timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-10-21T16:03:13,codecarbon,17ab51e0-d24d-4ec3-b7e1-13f85cbb64a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.197083942592144,0.0001074207768417,2.559414543789304e-05,42.5,334.96284372098654,11.628275871276855,4.954676435510111e-05,0.0003890539223476,1.352789181622035e-05,0.0004521285785189,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:03:22,codecarbon,5c45ef37-b015-4709-b212-3243c1d1834c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0435011833906173,5.852301192141837e-07,1.3453199972955451e-05,42.5,166.09541330671595,11.628275871276855,5.122870155092743e-07,1.8250014619525248e-06,1.2591528708194576e-07,2.4632037645437444e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:03:29,codecarbon,38640d6a-048d-48c0-a28d-32873f24680e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0424399003386497,5.712196825313073e-07,1.3459496322405385e-05,42.5,165.5460103103912,11.628275871276855,4.996876128845745e-07,1.7811125303524022e-06,1.234344068950044e-07,2.404234550131981e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:03:33,codecarbon,38640d6a-048d-48c0-a28d-32873f24680e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.23496668599546,9.810278390884466e-05,2.3164948199771945e-05,42.5,298.6307479382823,11.628275871276855,4.999362075080474e-05,0.0003492633349821,1.365266512000327e-05,0.000412909620853,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:04:07,codecarbon,6ff5c34c-da33-4ce4-95d9-14f1aa29db11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.129240371286869,1.3300579227383662e-05,1.1778341941695263e-05,42.5,124.85565646002492,11.628275871276855,1.3329869732519406e-05,3.9019475622126265e-05,3.632115181758208e-06,5.5981460536403885e-05,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:04:11,codecarbon,6ff5c34c-da33-4ce4-95d9-14f1aa29db11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.533121956512332,0.0001107473055921,2.001533789830639e-05,42.5,281.404517624792,11.628275871276855,6.5319043234922e-05,0.0003829672508004,1.784347456558597e-05,0.0004661297686009,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:13:14,codecarbon,08492596-2988-402b-9ce8-49338af8726a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0493101403117179,2.498945820996138e-07,5.067813243277858e-06,42.5,26.47940604360232,11.628275871276855,5.808465958883365e-07,3.283336127424264e-07,1.426133596725417e-07,1.0517935683033045e-06,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:13:18,codecarbon,08492596-2988-402b-9ce8-49338af8726a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.196901394054294,9.041661472145182e-05,2.154365953165926e-05,42.5,275.7526377905891,11.628275871276855,4.954437204481413e-05,0.0003174983095419,1.3516244632235658e-05,0.000380558926219,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:13:33,codecarbon,11ccffd4-605d-4f4b-9796-2acadc842e3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2324646711349487,1.4112812314643666e-05,1.1450885891639796e-05,42.5,119.89282496045875,11.628275871276855,1.4548704183350008e-05,4.088753273379098e-05,3.963871314484495e-06,5.940010823162548e-05,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
2024-10-21T16:13:39,codecarbon,712ffd70-8987-4b38-9335-e15c63c27989,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0243514142930507,8.797187002465033e-08,3.612597977512752e-06,42.5,4.596833950305275,11.628275871276855,2.855603725442456e-07,2.5000034042932384e-08,5.970871371995034e-08,3.702691203071284e-07,United Kingdom,GBR,england,,,Linux-6.8.0-36-generic-x86_64-with-glibc2.35,3.10.12,2.7.1,40,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,4,4 x NVIDIA GeForce RTX 2080 Ti,-0.3086,51.4126,31.00873565673828,machine,N,1.0
